customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,city,rfm_segment,churn_risk
CUS023879,2019-05-10,2022-09-12,1,67953,67953,Hà Nội,Lost,0.769
CUS025863,2021-08-15,2022-12-20,2,58699,29350,TP.HCM,Lost,0.831
CUS010425,2021-12-29,2023-04-25,4,447110,111778,Cần Thơ,Hibernating,0.65
CUS025407,2022-03-10,2022-07-27,1,72383,72383,TP.HCM,Lost,0.963
CUS011322,2021-08-16,2023-09-26,2,309935,154968,Hà Nội,Hibernating,0.823
CUS000488,2023-04-05,2024-03-17,23,6409836,278689,TP.HCM,Champions,0.129
CUS011612,2023-02-08,2023-04-17,1,114531,114531,TP.HCM,Hibernating,0.664
CUS022503,2021-10-13,2022-11-08,1,48743,48743,TP.HCM,Lost,0.877
CUS013715,2021-12-19,2023-09-15,2,227591,113796,TP.HCM,Hibernating,0.779
CUS011752,2022-10-04,2023-04-09,4,147790,36948,TP.HCM,Hibernating,0.67
CUS020367,2020-10-23,2022-11-19,4,140004,35001,Hà Nội,Lost,0.876
CUS011147,2022-10-21,2023-10-12,1,200391,200391,TP.HCM,Hibernating,0.61
CUS003581,2022-08-04,2024-03-08,16,732290,45768,TP.HCM,Loyal,0.25
CUS026373,2021-03-27,2022-08-02,3,51102,17034,Hà Nội,Lost,0.657
CUS008761,2022-05-18,2023-11-30,5,563049,112610,TP.HCM,At Risk,0.912
CUS005307,2024-01-18,2024-02-13,4,478148,119537,Hà Nội,Potential Loyalists,0.33
CUS010546,2022-05-09,2023-10-25,5,455997,91199,TP.HCM,Hibernating,0.79
CUS015437,2021-10-29,2022-06-19,2,63691,31846,Hà Nội,Lost,0.668
CUS003593,2021-08-16,2024-03-07,12,807040,67253,Hà Nội,Loyal,0.159
CUS023422,2021-09-14,2022-11-25,1,28761,28761,TP.HCM,Lost,0.68
CUS022695,2020-08-28,2022-06-20,1,36839,36839,Hải Phòng,Lost,0.639
CUS023990,2020-07-20,2023-02-23,2,20033,10016,TP.HCM,Lost,0.919
CUS021435,2021-09-06,2023-02-20,1,26377,26377,TP.HCM,Lost,0.827
CUS013573,2022-10-06,2023-03-31,1,617483,617483,TP.HCM,Hibernating,0.71
CUS012417,2022-05-12,2023-10-07,2,646183,323092,Hà Nội,Hibernating,0.795
CUS001115,2022-07-16,2024-03-26,11,4541565,412870,TP.HCM,Champions,0.197
CUS004171,2023-06-25,2024-02-29,2,301897,150948,Hà Nội,Potential Loyalists,0.437
CUS025903,2021-01-19,2022-12-24,3,97874,32625,TP.HCM,Lost,0.747
CUS025622,2019-09-14,2023-02-17,2,62925,31462,Đà Nẵng,Lost,0.661
CUS027343,2020-07-19,2022-10-04,2,49363,24682,Đà Nẵng,Lost,0.821
CUS014539,2020-05-13,2022-09-21,1,26287,26287,TP.HCM,Lost,0.781
CUS014725,2021-05-15,2022-12-22,1,37415,37415,TP.HCM,Lost,0.677
CUS007881,2023-01-19,2023-12-30,6,297477,49580,TP.HCM,At Risk,0.578
CUS013039,2022-06-22,2023-03-31,2,271089,135544,TP.HCM,Hibernating,0.771
CUS011097,2023-01-23,2023-08-27,1,419689,419689,Đà Nẵng,Hibernating,0.597
CUS000451,2022-11-25,2024-03-22,25,4445910,177836,Hà Nội,Champions,0.178
CUS006389,2023-05-16,2024-03-04,3,458684,152895,TP.HCM,Potential Loyalists,0.63
CUS013954,2022-07-25,2023-05-13,4,208510,52128,TP.HCM,Hibernating,0.751
CUS008366,2023-08-11,2024-01-20,6,477601,79600,TP.HCM,At Risk,0.717
CUS001663,2023-01-02,2024-02-29,6,900800,150133,TP.HCM,Loyal,0.179
CUS021729,2020-02-25,2022-10-25,2,88408,44204,TP.HCM,Lost,0.99
CUS005976,2023-09-26,2024-02-11,2,846832,423416,Hà Nội,Potential Loyalists,0.355
CUS011819,2023-02-11,2023-06-27,4,201178,50294,TP.HCM,Hibernating,0.99
CUS007823,2023-03-03,2024-01-18,5,1101980,220396,Cần Thơ,At Risk,0.458
CUS026810,2021-04-28,2022-05-10,4,52066,13016,TP.HCM,Lost,0.954
CUS003474,2022-12-28,2024-02-28,11,662072,60188,TP.HCM,Loyal,0.187
CUS010564,2021-05-18,2023-09-02,3,247470,82490,Hà Nội,Hibernating,0.578
CUS023218,2021-04-03,2022-06-22,1,30426,30426,Hà Nội,Lost,0.769
CUS004149,2023-11-09,2024-02-19,6,1460149,243358,TP.HCM,Potential Loyalists,0.41
CUS024804,2019-12-30,2022-07-02,2,85288,42644,Hà Nội,Lost,0.912
CUS018019,2020-11-07,2023-02-10,3,17752,5917,TP.HCM,Lost,0.761
CUS026271,2020-02-03,2022-06-15,2,57635,28818,TP.HCM,Lost,0.901
CUS010407,2022-05-11,2023-07-25,5,189043,37809,TP.HCM,Hibernating,0.799
CUS012256,2022-02-08,2023-05-25,1,367938,367938,TP.HCM,Hibernating,0.75
CUS027580,2019-05-03,2022-08-01,1,56213,56213,Đà Nẵng,Lost,0.781
CUS003403,2022-08-31,2024-02-20,11,3565670,324152,TP.HCM,Loyal,0.254
CUS002755,2021-11-23,2024-03-08,15,1030221,68681,Hà Nội,Loyal,0.297
CUS020819,2021-05-03,2023-02-26,2,37166,18583,Hà Nội,Lost,0.99
CUS012891,2022-10-25,2023-08-03,6,148823,24804,TP.HCM,Hibernating,0.637
CUS024905,2021-06-26,2022-09-25,1,113370,113370,Hà Nội,Lost,0.881
CUS008451,2023-08-01,2024-01-02,2,1439725,719862,TP.HCM,At Risk,0.654
CUS010046,2022-10-18,2023-11-09,2,198759,99380,TP.HCM,Hibernating,0.564
CUS027353,2021-08-10,2022-07-03,1,129394,129394,Đà Nẵng,Lost,0.764
CUS019792,2019-11-21,2022-04-24,2,128154,64077,Hà Nội,Lost,0.977
CUS008059,2022-10-29,2024-01-01,6,169639,28273,TP.HCM,At Risk,0.741
CUS013977,2022-09-06,2023-04-03,5,457824,91565,Cần Thơ,Hibernating,0.81
CUS013851,2023-01-04,2023-08-29,3,314931,104977,Đà Nẵng,Hibernating,0.632
CUS022240,2019-05-09,2022-12-11,2,147273,73636,TP.HCM,Lost,0.99
CUS013065,2021-09-26,2023-09-08,1,336884,336884,Đà Nẵng,Hibernating,0.789
CUS014558,2020-09-16,2022-06-10,1,42600,42600,Hà Nội,Lost,0.724
CUS000316,2023-07-07,2024-03-27,27,4949189,183303,TP.HCM,Champions,0.166
CUS005876,2023-04-19,2024-02-08,1,1745001,1745001,Hải Phòng,Potential Loyalists,0.558
CUS019757,2020-08-14,2022-09-27,3,34518,11506,Hà Nội,Lost,0.787
CUS010390,2023-02-11,2023-06-25,4,284844,71211,TP.HCM,Hibernating,0.557
CUS012354,2021-08-06,2023-10-02,1,811413,811413,TP.HCM,Hibernating,0.706
CUS024285,2021-01-24,2022-08-30,2,116835,58418,Cần Thơ,Lost,0.662
CUS007092,2023-09-23,2024-02-08,3,265826,88609,Hà Nội,Potential Loyalists,0.319
CUS012543,2022-07-27,2023-05-31,1,68750,68750,TP.HCM,Hibernating,0.667
CUS027231,2020-03-18,2022-06-21,1,214031,214031,Cần Thơ,Lost,0.667
CUS007428,2023-06-17,2023-12-18,4,2275312,568828,TP.HCM,At Risk,0.618
CUS006400,2024-01-16,2024-02-01,5,639918,127984,Hà Nội,Potential Loyalists,0.37
CUS002715,2021-04-30,2024-02-21,10,3336597,333660,Hà Nội,Loyal,0.19
CUS026731,2020-04-27,2022-07-22,1,17337,17337,TP.HCM,Lost,0.922
CUS000281,2023-09-26,2024-03-26,26,2563941,98613,TP.HCM,Champions,0.137
CUS010907,2022-06-15,2023-11-12,4,224363,56091,TP.HCM,Hibernating,0.481
CUS016360,2020-01-09,2023-01-02,1,37321,37321,Cần Thơ,Lost,0.692
CUS012506,2022-03-28,2023-08-06,4,147482,36870,TP.HCM,Hibernating,0.776
CUS000980,2022-07-05,2024-03-14,12,1290394,107533,Đà Nẵng,Champions,0.01
CUS007924,2023-06-10,2024-01-03,3,574614,191538,Hà Nội,At Risk,0.64
CUS001415,2022-01-30,2024-03-20,8,711732,88966,TP.HCM,Loyal,0.098
CUS014787,2020-05-02,2022-11-09,2,34888,17444,Hà Nội,Lost,0.884
CUS021790,2020-07-08,2023-03-28,2,48206,24103,Hà Nội,Lost,0.679
CUS000625,2023-03-24,2024-03-20,16,3237001,202313,Đà Nẵng,Champions,0.01
CUS011256,2022-03-09,2023-11-05,1,316489,316489,TP.HCM,Hibernating,0.633
CUS024070,2021-04-24,2022-05-29,2,92791,46396,TP.HCM,Lost,0.711
CUS011929,2021-09-29,2023-04-12,4,340979,85245,TP.HCM,Hibernating,0.451
CUS025141,2022-03-05,2022-03-31,2,34733,17366,Hà Nội,Lost,0.724
CUS022243,2020-06-23,2022-10-09,2,64949,32474,TP.HCM,Lost,0.863
CUS022779,2020-05-21,2022-07-16,2,254347,127174,Hà Nội,Lost,0.82
CUS017103,2021-01-21,2022-12-07,3,21499,7166,Đà Nẵng,Lost,0.734
CUS010885,2021-09-17,2023-08-03,1,200428,200428,TP.HCM,Hibernating,0.639
CUS007475,2022-09-27,2023-12-11,6,641050,106842,TP.HCM,At Risk,0.582
CUS010960,2021-07-03,2023-11-03,1,328805,328805,TP.HCM,Hibernating,0.568
CUS001087,2022-06-09,2024-03-18,20,2571605,128580,Cần Thơ,Champions,0.056
CUS009173,2023-01-30,2023-10-02,4,609307,152327,TP.HCM,Hibernating,0.73
CUS026088,2021-11-09,2022-09-05,2,32492,16246,TP.HCM,Lost,0.925
CUS006922,2023-04-07,2024-02-24,1,468264,468264,TP.HCM,Potential Loyalists,0.512
CUS012091,2021-06-07,2023-05-01,1,523773,523773,TP.HCM,Hibernating,0.91
CUS015603,2021-02-25,2022-12-31,2,142480,71240,Hà Nội,Lost,0.768
CUS026453,2019-12-02,2022-07-24,3,102843,34281,Đà Nẵng,Lost,0.679
CUS021915,2019-07-31,2022-10-27,1,149014,149014,TP.HCM,Lost,0.99
CUS025272,2019-10-05,2022-04-03,3,121003,40334,TP.HCM,Lost,0.811
CUS005854,2023-04-06,2024-02-10,5,777892,155578,TP.HCM,Potential Loyalists,0.313
CUS021399,2020-09-22,2023-03-17,2,102447,51224,Hà Nội,Lost,0.64
CUS015284,2019-12-25,2022-10-09,1,45319,45319,TP.HCM,Lost,0.907
CUS010348,2022-01-01,2023-10-01,4,108255,27064,Hà Nội,Hibernating,0.648
CUS012406,2022-11-03,2023-11-28,1,195185,195185,TP.HCM,Hibernating,0.855
CUS018054,2019-05-27,2022-07-27,1,29232,29232,TP.HCM,Lost,0.913
CUS004956,2023-09-07,2024-02-02,2,419296,209648,TP.HCM,Potential Loyalists,0.335
CUS021357,2021-11-24,2022-05-04,1,22014,22014,TP.HCM,Lost,0.869
CUS017748,2022-03-04,2022-12-03,1,85584,85584,TP.HCM,Lost,0.921
CUS009330,2021-05-31,2023-04-18,1,692876,692876,TP.HCM,Hibernating,0.667
CUS015509,2021-01-10,2022-05-12,1,167931,167931,TP.HCM,Lost,0.99
CUS018854,2021-03-27,2022-08-25,2,84712,42356,TP.HCM,Lost,0.876
CUS002146,2022-08-23,2024-03-19,15,781040,52069,TP.HCM,Loyal,0.262
CUS023099,2020-06-05,2022-11-09,1,111757,111757,Hà Nội,Lost,0.808
CUS012136,2021-06-07,2023-11-13,7,305277,43611,TP.HCM,Hibernating,0.576
CUS025184,2022-02-20,2022-12-10,1,240455,240455,TP.HCM,Lost,0.861
CUS000739,2023-07-07,2024-03-14,17,1575953,92703,TP.HCM,Champions,0.143
CUS014134,2019-10-26,2023-02-12,1,81710,81710,TP.HCM,Lost,0.909
CUS027168,2020-11-06,2022-08-01,2,96824,48412,TP.HCM,Lost,0.984
CUS018159,2020-07-21,2022-05-25,2,58617,29308,Hà Nội,Lost,0.935
CUS019161,2021-02-17,2022-11-04,1,47147,47147,TP.HCM,Lost,0.941
CUS021844,2022-01-09,2023-02-24,1,185265,185265,Hà Nội,Lost,0.794
CUS001057,2023-06-27,2024-03-14,22,10182145,462825,Hà Nội,Champions,0.121
CUS003695,2023-01-21,2024-03-16,15,2193683,146246,Hà Nội,Loyal,0.201
CUS026492,2020-09-05,2022-09-11,1,63616,63616,Đà Nẵng,Lost,0.77
CUS016177,2020-06-02,2022-07-05,1,77469,77469,Hải Phòng,Lost,0.762
CUS001312,2021-10-17,2024-02-24,12,696683,58057,Hà Nội,Loyal,0.311
CUS000665,2022-07-14,2024-03-14,23,2910098,126526,TP.HCM,Champions,0.282
CUS022917,2022-03-27,2022-07-24,2,60502,30251,Hà Nội,Lost,0.621
CUS004255,2024-01-03,2024-03-07,7,451639,64520,TP.HCM,Potential Loyalists,0.35
CUS006165,2023-05-17,2024-03-13,5,425896,85179,TP.HCM,Potential Loyalists,0.37
CUS021635,2019-12-11,2022-04-14,1,53829,53829,TP.HCM,Lost,0.901
CUS024232,2021-03-21,2023-03-19,2,122718,61359,TP.HCM,Lost,0.731
CUS005954,2023-08-17,2024-03-01,3,335915,111972,Hà Nội,Potential Loyalists,0.563
CUS007089,2023-08-17,2024-03-06,2,396015,198008,TP.HCM,Potential Loyalists,0.288
CUS023082,2021-05-07,2022-06-19,3,37510,12503,TP.HCM,Lost,0.694
CUS010595,2022-09-01,2023-10-26,1,386117,386117,Đà Nẵng,Hibernating,0.567
CUS014704,2021-07-14,2022-06-27,3,112263,37421,TP.HCM,Lost,0.766
CUS005526,2023-07-03,2024-03-10,2,224323,112162,TP.HCM,Potential Loyalists,0.172
CUS015436,2020-11-18,2022-10-10,2,33336,16668,TP.HCM,Lost,0.972
CUS021450,2020-06-20,2022-08-13,3,48783,16261,TP.HCM,Lost,0.711
CUS025909,2020-06-24,2022-05-23,2,104107,52054,TP.HCM,Lost,0.845
CUS021363,2021-12-09,2022-11-14,1,41308,41308,Đà Nẵng,Lost,0.788
CUS009673,2021-05-31,2023-05-19,6,334622,55770,Hà Nội,Hibernating,0.663
CUS003800,2021-12-08,2024-02-20,7,1452628,207518,TP.HCM,Loyal,0.273
CUS014584,2019-05-18,2022-10-23,2,30658,15329,TP.HCM,Lost,0.917
CUS004464,2023-08-01,2024-02-12,5,580821,116164,TP.HCM,Potential Loyalists,0.298
CUS019505,2021-07-31,2022-11-17,1,25329,25329,Đà Nẵng,Lost,0.717
CUS010561,2023-02-15,2023-10-22,3,197098,65699,Cần Thơ,Hibernating,0.579
CUS011239,2022-08-22,2023-09-30,1,241274,241274,TP.HCM,Hibernating,0.902
CUS012811,2022-05-28,2023-11-07,4,850762,212690,TP.HCM,Hibernating,0.657
CUS025933,2020-11-23,2022-07-10,1,138196,138196,TP.HCM,Lost,0.787
CUS000602,2022-12-16,2024-03-26,18,3248688,180483,Hà Nội,Champions,0.135
CUS009533,2022-08-30,2023-11-20,2,502952,251476,TP.HCM,Hibernating,0.701
CUS004689,2023-08-05,2024-02-10,2,777042,388521,TP.HCM,Potential Loyalists,0.382
CUS005223,2023-07-25,2024-03-08,2,698419,349210,Hà Nội,Potential Loyalists,0.341
CUS018663,2020-09-10,2022-11-29,1,84983,84983,Đà Nẵng,Lost,0.856
CUS017207,2019-06-20,2022-06-21,2,89370,44685,Hà Nội,Lost,0.755
CUS005069,2023-10-11,2024-03-11,7,775181,110740,TP.HCM,Potential Loyalists,0.417
CUS000410,2023-02-01,2024-03-19,20,3137677,156884,Đà Nẵng,Champions,0.065
CUS005763,2023-09-16,2024-03-13,3,654929,218310,TP.HCM,Potential Loyalists,0.487
CUS008659,2023-09-03,2023-12-15,3,506174,168725,TP.HCM,At Risk,0.72
CUS010106,2021-04-15,2023-04-20,4,371510,92878,TP.HCM,Hibernating,0.584
CUS003427,2021-12-23,2024-02-24,9,750259,83362,Hà Nội,Loyal,0.429
CUS006778,2024-01-19,2024-01-31,3,709380,236460,TP.HCM,Potential Loyalists,0.495
CUS008920,2023-06-28,2023-12-15,7,181552,25936,Đà Nẵng,At Risk,0.374
CUS006242,2023-06-22,2024-02-17,4,588321,147080,TP.HCM,Potential Loyalists,0.54
CUS018651,2022-01-24,2022-07-25,2,49506,24753,Hải Phòng,Lost,0.579
CUS007336,2023-09-11,2024-03-13,5,1759688,351938,TP.HCM,Potential Loyalists,0.291
CUS022977,2019-07-05,2022-06-26,1,53163,53163,TP.HCM,Lost,0.99
CUS013579,2021-10-08,2023-11-02,2,118641,59320,TP.HCM,Hibernating,0.635
CUS002214,2022-12-29,2024-02-14,15,1198198,79880,TP.HCM,Loyal,0.317
CUS026858,2021-08-05,2022-05-17,2,102501,51250,Hà Nội,Lost,0.749
CUS008215,2022-12-03,2024-01-13,7,715205,102172,TP.HCM,At Risk,0.542
CUS025430,2021-05-03,2022-09-24,1,50718,50718,TP.HCM,Lost,0.833
CUS021236,2021-04-08,2022-06-19,4,84197,21049,Đà Nẵng,Lost,0.83
CUS018318,2021-07-21,2022-10-22,1,24298,24298,TP.HCM,Lost,0.891
CUS015406,2019-08-21,2022-09-20,2,85911,42956,TP.HCM,Lost,0.908
CUS003793,2022-08-20,2024-02-17,10,1093606,109361,TP.HCM,Loyal,0.306
CUS020229,2021-06-21,2022-05-31,1,46380,46380,TP.HCM,Lost,0.99
CUS009150,2022-03-06,2023-10-25,3,312041,104014,TP.HCM,Hibernating,0.787
CUS018816,2021-09-16,2022-08-05,3,149337,49779,Hà Nội,Lost,0.99
CUS015919,2019-06-28,2023-01-13,2,83796,41898,Hải Phòng,Lost,0.884
CUS018621,2019-08-08,2022-08-20,1,33457,33457,TP.HCM,Lost,0.851
CUS027404,2021-11-15,2022-11-05,3,91653,30551,TP.HCM,Lost,0.96
CUS011776,2022-12-25,2023-10-10,1,283137,283137,Đà Nẵng,Hibernating,0.664
CUS012050,2022-05-08,2023-09-23,4,209946,52486,TP.HCM,Hibernating,0.737
CUS000381,2022-07-19,2024-03-20,13,2026557,155889,TP.HCM,Champions,0.163
CUS019911,2019-12-14,2022-05-23,2,147286,73643,TP.HCM,Lost,0.915
CUS013049,2022-09-28,2023-05-11,1,139967,139967,TP.HCM,Hibernating,0.65
CUS004703,2023-06-07,2024-03-12,7,784577,112082,Hà Nội,Potential Loyalists,0.516
CUS002933,2021-09-30,2024-02-23,8,2575473,321934,TP.HCM,Loyal,0.212
CUS020713,2020-11-13,2022-07-22,2,56842,28421,Hà Nội,Lost,0.672
CUS001823,2022-09-01,2024-02-26,15,934367,62291,TP.HCM,Loyal,0.318
CUS010240,2022-11-18,2023-04-17,4,93598,23400,TP.HCM,Hibernating,0.768
CUS011569,2022-02-05,2023-10-08,1,132995,132995,TP.HCM,Hibernating,0.395
CUS025954,2019-06-25,2023-01-18,3,128450,42817,Hà Nội,Lost,0.69
CUS010154,2021-10-19,2023-06-01,2,1038102,519051,Hà Nội,Hibernating,0.561
CUS010134,2021-07-14,2023-05-21,5,302144,60429,TP.HCM,Hibernating,0.563
CUS022312,2021-01-19,2022-08-04,1,91067,91067,TP.HCM,Lost,0.875
CUS002153,2022-03-05,2024-02-20,12,1246059,103838,TP.HCM,Loyal,0.198
CUS020889,2022-03-24,2022-06-12,3,37267,12422,TP.HCM,Lost,0.99
CUS007421,2022-12-23,2024-01-20,5,554647,110929,Hải Phòng,At Risk,0.486
CUS000331,2022-10-07,2024-03-23,12,1967920,163993,Hà Nội,Champions,0.12
CUS000608,2022-08-16,2024-03-21,14,2367343,169096,TP.HCM,Champions,0.059
CUS024790,2020-11-12,2022-08-31,2,77596,38798,Hải Phòng,Lost,0.788
CUS003790,2023-02-28,2024-03-16,15,2119262,141284,Hà Nội,Loyal,0.298
CUS005755,2023-09-23,2024-03-05,1,306528,306528,Hà Nội,Potential Loyalists,0.51
CUS027136,2019-09-29,2023-01-25,2,64028,32014,TP.HCM,Lost,0.775
CUS026283,2020-05-07,2022-10-30,1,54935,54935,TP.HCM,Lost,0.93
CUS025595,2019-05-10,2022-09-03,2,81309,40654,TP.HCM,Lost,0.858
CUS011542,2022-01-13,2023-08-27,1,195750,195750,TP.HCM,Hibernating,0.708
CUS006245,2023-05-01,2024-02-22,4,623150,155788,TP.HCM,Potential Loyalists,0.553
CUS020665,2021-04-10,2023-03-20,1,130449,130449,Hà Nội,Lost,0.717
CUS022692,2020-01-30,2023-03-05,4,27473,6868,Hà Nội,Lost,0.891
CUS026162,2020-06-24,2022-04-29,1,126826,126826,Đà Nẵng,Lost,0.685
CUS024534,2019-07-02,2023-01-20,2,125871,62936,Hải Phòng,Lost,0.579
CUS007699,2023-03-07,2024-01-15,9,725393,80599,Đà Nẵng,At Risk,0.454
CUS005800,2023-10-19,2024-02-11,4,524642,131160,TP.HCM,Potential Loyalists,0.535
CUS014845,2019-04-28,2022-12-17,3,160768,53589,TP.HCM,Lost,0.907
CUS016621,2021-02-21,2023-03-15,2,162692,81346,Hà Nội,Lost,0.67
CUS020788,2020-10-10,2023-01-07,3,42118,14039,Hà Nội,Lost,0.843
CUS015398,2019-10-22,2022-05-19,1,23136,23136,TP.HCM,Lost,0.929
CUS026294,2020-02-29,2023-01-26,2,129942,64971,TP.HCM,Lost,0.702
CUS008332,2022-10-07,2023-12-01,3,1157590,385863,TP.HCM,At Risk,0.563
CUS010207,2021-12-01,2023-07-24,2,171114,85557,Hà Nội,Hibernating,0.936
CUS009737,2023-02-18,2023-11-13,3,465164,155055,TP.HCM,Hibernating,0.596
CUS013589,2022-12-09,2023-07-27,3,348839,116280,TP.HCM,Hibernating,0.808
CUS007673,2023-04-13,2023-12-25,8,649828,81228,Hà Nội,At Risk,0.563
CUS014971,2021-09-18,2022-11-18,3,159895,53298,TP.HCM,Lost,0.891
CUS004603,2023-05-22,2024-03-11,4,820854,205214,TP.HCM,Potential Loyalists,0.509
CUS012760,2022-05-23,2023-11-07,4,135739,33935,TP.HCM,Hibernating,0.916
CUS005428,2023-10-18,2024-03-14,1,123313,123313,Hà Nội,Potential Loyalists,0.297
CUS006483,2024-01-16,2024-03-09,6,662869,110478,TP.HCM,Potential Loyalists,0.381
CUS024140,2021-05-26,2022-10-16,1,161021,161021,TP.HCM,Lost,0.728
CUS026037,2020-09-26,2023-02-09,2,45152,22576,TP.HCM,Lost,0.882
CUS025756,2020-06-27,2022-12-08,3,39781,13260,TP.HCM,Lost,0.99
CUS016809,2019-11-03,2022-11-16,1,42178,42178,Hải Phòng,Lost,0.794
CUS025174,2020-11-24,2022-04-11,1,55861,55861,TP.HCM,Lost,0.99
CUS005175,2023-05-07,2024-01-30,1,646131,646131,TP.HCM,Potential Loyalists,0.303
CUS026156,2022-03-06,2023-01-17,3,60070,20023,Hà Nội,Lost,0.762
CUS025164,2021-08-09,2022-10-20,2,14987,7494,Hà Nội,Lost,0.913
CUS013756,2022-12-28,2023-04-15,1,357247,357247,Đà Nẵng,Hibernating,0.654
CUS014062,2021-05-31,2022-06-12,1,121076,121076,Đà Nẵng,Lost,0.765
CUS007439,2022-04-23,2024-01-10,4,1049305,262326,TP.HCM,At Risk,0.54
CUS005395,2023-05-21,2024-02-15,3,270601,90200,TP.HCM,Potential Loyalists,0.223
CUS018315,2020-11-06,2022-09-19,3,69428,23143,Đà Nẵng,Lost,0.723
CUS003920,2021-10-13,2024-03-06,7,1696288,242327,TP.HCM,Loyal,0.187
CUS024863,2019-09-14,2023-02-08,2,23668,11834,TP.HCM,Lost,0.731
CUS014359,2020-09-16,2022-07-09,4,38114,9528,TP.HCM,Lost,0.914
CUS004878,2023-08-27,2024-03-06,4,2372302,593076,TP.HCM,Potential Loyalists,0.288
CUS009780,2022-03-10,2023-09-01,3,318828,106276,TP.HCM,Hibernating,0.592
CUS022877,2021-06-19,2023-01-03,2,133167,66584,TP.HCM,Lost,0.784
CUS004451,2023-06-05,2024-02-20,3,338695,112898,Hà Nội,Potential Loyalists,0.331
CUS016852,2020-08-14,2023-02-12,3,341150,113717,TP.HCM,Lost,0.889
CUS016086,2022-03-18,2022-07-15,1,92693,92693,TP.HCM,Lost,0.707
CUS024018,2019-10-10,2023-03-01,2,36477,18238,Đà Nẵng,Lost,0.87
CUS003704,2021-10-03,2024-03-16,16,1049987,65624,TP.HCM,Loyal,0.259
CUS000232,2022-11-30,2024-03-20,19,4903510,258079,Hà Nội,Champions,0.182
CUS006463,2023-06-21,2024-02-27,3,821193,273731,TP.HCM,Potential Loyalists,0.43
CUS007498,2023-05-23,2024-01-09,2,729808,364904,Hà Nội,At Risk,0.389
CUS003640,2022-04-15,2024-02-19,9,935238,103915,Hà Nội,Loyal,0.174
CUS019348,2019-04-20,2022-12-01,1,42188,42188,Hà Nội,Lost,0.784
CUS017891,2019-10-22,2022-11-27,2,118586,59293,Hải Phòng,Lost,0.769
CUS017253,2020-06-19,2022-11-19,1,39225,39225,Hà Nội,Lost,0.952
CUS008320,2022-10-08,2023-12-26,2,710643,355322,TP.HCM,At Risk,0.649
CUS027754,2019-08-24,2022-04-13,3,69934,23311,TP.HCM,Lost,0.871
CUS021010,2021-02-02,2022-12-08,2,36525,18262,TP.HCM,Lost,0.848
CUS023327,2020-09-18,2022-10-22,2,40419,20210,Cần Thơ,Lost,0.758
CUS013720,2022-03-01,2023-08-02,1,1356130,1356130,Hà Nội,Hibernating,0.533
CUS003917,2022-02-28,2024-02-28,8,1083121,135390,Hà Nội,Loyal,0.089
CUS018687,2021-03-18,2022-04-25,1,70000,70000,Hà Nội,Lost,0.889
CUS000076,2022-11-03,2024-03-14,30,2251210,75040,Hà Nội,Champions,0.089
CUS025413,2020-06-28,2023-03-23,1,43467,43467,Hà Nội,Lost,0.803
CUS009761,2021-05-03,2023-10-21,2,618435,309218,Hà Nội,Hibernating,0.471
CUS004784,2023-11-01,2024-03-01,3,932367,310789,Cần Thơ,Potential Loyalists,0.37
CUS001109,2022-10-09,2024-03-24,13,2262403,174031,TP.HCM,Champions,0.112
CUS002210,2022-01-14,2024-02-20,13,1131748,87058,Hà Nội,Loyal,0.242
CUS013153,2023-02-22,2023-07-10,2,158102,79051,Hà Nội,Hibernating,0.637
CUS006527,2024-01-06,2024-02-04,5,668798,133760,TP.HCM,Potential Loyalists,0.455
CUS024948,2021-12-04,2022-05-24,3,204412,68137,TP.HCM,Lost,0.736
CUS000716,2022-06-23,2024-03-27,22,3529314,160423,Hà Nội,Champions,0.122
CUS000749,2022-10-09,2024-03-23,14,1558421,111316,TP.HCM,Champions,0.123
CUS022667,2021-02-20,2023-03-24,3,55089,18363,TP.HCM,Lost,0.591
CUS018883,2020-08-14,2022-09-26,3,38002,12667,Cần Thơ,Lost,0.647
CUS012481,2021-10-20,2023-11-08,1,125975,125975,Hà Nội,Hibernating,0.527
CUS020618,2021-05-02,2022-08-17,4,52002,13000,TP.HCM,Lost,0.701
CUS011276,2023-01-23,2023-08-31,4,258105,64526,TP.HCM,Hibernating,0.8
CUS013828,2023-02-12,2023-07-17,2,145218,72609,Đà Nẵng,Hibernating,0.595
CUS002228,2021-09-22,2024-03-21,10,660024,66002,Hà Nội,Loyal,0.221
CUS020657,2020-08-02,2022-06-15,2,42737,21368,Hải Phòng,Lost,0.767
CUS017216,2020-07-30,2022-12-19,1,114441,114441,Hà Nội,Lost,0.758
CUS005291,2023-06-03,2024-02-06,3,842696,280899,Cần Thơ,Potential Loyalists,0.221
CUS002360,2022-06-08,2024-02-19,16,2550503,159406,TP.HCM,Loyal,0.369
CUS001600,2022-09-02,2024-02-21,11,1860790,169163,TP.HCM,Loyal,0.311
CUS025792,2020-02-18,2022-12-02,1,48456,48456,TP.HCM,Lost,0.887
CUS015193,2020-08-11,2023-03-25,2,39312,19656,TP.HCM,Lost,0.943
CUS000477,2023-05-06,2024-03-25,18,913561,50753,TP.HCM,Champions,0.112
CUS019977,2020-05-12,2022-06-15,1,80945,80945,TP.HCM,Lost,0.953
CUS020789,2020-02-02,2022-07-20,2,81799,40900,Đà Nẵng,Lost,0.899
